"GEO_ID","NAME","GEO_ID_F","NAICS2017","INDGROUP","SUBSECTOR","NAICS2017_F","NAICS2017_LABEL","INDLEVEL","SECTOR","OWNER_SEX","OWNER_SEX_LABEL","OWNER_ETH","OWNER_ETH_LABEL","OWNER_RACE","OWNER_RACE_LABEL","OWNER_VET","OWNER_VET_LABEL","QDESC","QDESC_LABEL","OWNCHAR","OWNCHAR_LABEL","YEAR","OWNPDEMP","OWNPDEMP_PCT","OWNPDEMP_S","OWNPDEMP_PCT_S"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","40","Black or African American","004","Nonveteran","O05","PRIMINC","DG","Total reporting","2018","10794","100.0","3.9","0.0"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","50","American Indian and Alaska Native","004","Nonveteran","O05","PRIMINC","DG","Total reporting","2018","2552","100.0","6.7","0.0"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","60","Asian","004","Nonveteran","O05","PRIMINC","DG","Total reporting","2018","49794","100.0","1.8","0.0"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","70","Native Hawaiian and Other Pacific Islander","004","Nonveteran","O05","PRIMINC","DG","Total reporting","2018","619","100.0","10.3","0.0"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","90","Minority","004","Nonveteran","O05","PRIMINC","DG","Total reporting","2018","90161","100.0","1.2","0.0"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","92","Nonminority","004","Nonveteran","O05","PRIMINC","DG","Total reporting","2018","509829","100.0","0.9","0.0"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","020","Hispanic","00","All owners of respondent firms","004","Nonveteran","O05","PRIMINC","DG","Total reporting","2018","28501","100.0","2.8","0.0"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","029","Non-Hispanic","00","All owners of respondent firms","004","Nonveteran","O05","PRIMINC","DG","Total reporting","2018","571487","100.0","0.8","0.0"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","00","All owners of respondent firms","004","Nonveteran","O05","PRIMINC","DH","Item not reported","2018","19700","X","3.5","X"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","30","White","004","Nonveteran","O05","PRIMINC","DH","Item not reported","2018","17762","X","4.3","X"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","40","Black or African American","004","Nonveteran","O05","PRIMINC","DH","Item not reported","2018","367","X","28.9","X"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","50","American Indian and Alaska Native","004","Nonveteran","O05","PRIMINC","DH","Item not reported","2018","141","X","47.5","X"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","60","Asian","004","Nonveteran","O05","PRIMINC","DH","Item not reported","2018","1566","X","15.8","X"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","70","Native Hawaiian and Other Pacific Islander","004","Nonveteran","O05","PRIMINC","DH","Item not reported","2018","50","X","65.0","X"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","90","Minority","004","Nonveteran","O05","PRIMINC","DH","Item not reported","2018","2664","X","11.8","X"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","92","Nonminority","004","Nonveteran","O05","PRIMINC","DH","Item not reported","2018","17037","X","4.5","X"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","020","Hispanic","00","All owners of respondent firms","004","Nonveteran","O05","PRIMINC","DH","Item not reported","2018","635","X","22.5","X"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","029","Non-Hispanic","00","All owners of respondent firms","004","Nonveteran","O05","PRIMINC","DH","Item not reported","2018","19066","X","3.8","X"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","00","All owners of respondent firms","004","Nonveteran","O15","PRIORBUSTAT","DI0","This is the owner's first business","2018","189663","31.7","1.2","0.3"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","30","White","004","Nonveteran","O15","PRIORBUSTAT","DI0","This is the owner's first business","2018","170946","31.6","1.1","0.3"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","40","Black or African American","004","Nonveteran","O15","PRIORBUSTAT","DI0","This is the owner's first business","2018","3072","28.6","7.2","1.6"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","50","American Indian and Alaska Native","004","Nonveteran","O15","PRIORBUSTAT","DI0","This is the owner's first business","2018","654","25.6","19.9","4.3"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","60","Asian","004","Nonveteran","O15","PRIORBUSTAT","DI0","This is the owner's first business","2018","16392","33.0","2.5","0.7"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","70","Native Hawaiian and Other Pacific Islander","004","Nonveteran","O15","PRIORBUSTAT","DI0","This is the owner's first business","2018","237","36.5","18.7","3.4"
"0100000US","United States","null","54","null","null","null","Professional, scientific, and technical services","2","54","001","All owners of respondent firms","001","All owners of respondent firms","90","Minority","004","Nonveteran","O15","PRIORBUSTAT","DI0","This is the owner's first business","2018","28245","31.4","2.6","0.6"
